detid,length,pos,fclass,road,limit,citycode,lanes,linkid,long,lat
13087-E,0.067506744296445,0.058522418458984,primary,West 18th Street,57.6842105263158,losanageles,3,1136,-118.267209,34.034091
8286-W,0.114508775047115,0.075580616948467,secondary,West 6th Street,56.1711229946524,losanageles,2,960,-118.274005,34.0592
2050-S,0.216772648746381,0.191062959534367,secondary,South Los Angeles Street,56.1711229946524,losanageles,2,431,-118.243523,34.0500677
2190-W,0.119737904916018,0.092632809972536,secondary,North Main Street,61.0666666666667,losanageles,2,717,-118.235564,34.061024
13087-N,0.160209974402027,0.079175302352268,primary,South Olive Street,57.6842105263158,losanageles,4,1122,-118.267051,34.033068
8289-E,0.168632447749975,0.075513078218498,tertiary,West 6th Street,48.551724137931,losanageles,2,1008,-118.282173,34.062769
2050-W,0.229420884295476,0.078418993587924,primary,East 3rd Street,57.6842105263158,losanageles,4,115,-118.243935,34.048036
2192-E,0.216588390146054,0.069117244652873,tertiary,Bishops Road,48.551724137931,losanageles,1,739,-118.233839,34.069436
13088-E,0.294062575841682,0.112122970045552,primary,West Washington Boulevard,55.6732223903177,losanageles,3,799,-118.285455,34.040022
8289-W,0.093953890186208,0.062901846654444,tertiary,West 6th Street,48.551724137931,losanageles,2,1009,-118.280596,34.062136
2051-E,0.228111194650498,0.067797254494529,secondary,West 4th Street,61.0666666666667,losanageles,1,108,-118.254516,34.052615
13088-N,0.16512521400836,0.125697732288344,secondary,Hoover Street,56.1711229946524,losanageles,3,1177,-118.283965,34.038554
8290-E,0.130520052090564,0.078306134744188,tertiary,West 6th Street,48.551724137931,losanageles,2,1005,-118.283963,34.063556
2052-E,0.244087461089334,0.038554262734017,secondary,West 4th Street,61.0666666666667,losanageles,3,109,-118.25643,34.053905
2192-S,0.359744167086234,0.068010319331516,secondary,North Broadway,56.1711229946524,losanageles,2,738,-118.232707,34.069352
13088-S,0.412111772903986,0.102074205473448,secondary,Hoover Street,56.1711229946524,losanageles,3,1038,-118.28418,34.040923
8290-W,0.169985468145845,0.055240491865488,tertiary,West 6th Street,48.551724137931,losanageles,2,1007,-118.282409,34.062956
2053-E,0.100917389789104,0.083108760739597,secondary,,50,losanageles,2,107,-118.255779,34.053362
2194-E,0.124277374321601,0.021951323815334,other,Bernard Street,41.9,losanageles,1,735,-118.236173,34.066886
13088-W,0.296363612949395,0.065127630811262,primary,West Washington Boulevard,55.6732223903177,losanageles,3,800,-118.283337,34.039569
2053-S,0.178097072880682,0.09464778228699,secondary,South Flower Street,56.1711229946524,losanageles,3,516,-118.254124,34.053835
2194-N,0.166671592744821,0.068395645133447,secondary,North Broadway,56.1711229946524,losanageles,2,734,-118.236287,34.066053
13089-E,0.286296910416095,0.095011668772486,primary,West Washington Boulevard,55.6732223903177,losanageles,2,801,-118.282209,34.038919
8291-N,0.189204298128735,0.15443616881931,other,South Commonwealth Avenue,41.9,losanageles,2,1004,-118.285606,34.062773
2054-E,0.105648692034491,0.080485517712249,primary,West 4th Street,40,losanageles,4,106,-118.252366,34.051445
2194-S,0.308852539882209,0.050834048666583,secondary,North Broadway,56.1711229946524,losanageles,2,736,-118.235563,34.067247
13089-N,0.143080760752671,0.038167035025309,secondary,South Union Avenue,56.1711229946524,losanageles,1,1178,-118.281421,34.038089
8291-S,0.302079205974594,0.012693753035492,other,South Commonwealth Avenue,41.9,losanageles,1,1006,-118.285761,34.063967
2054-N,0.181246852527006,0.094268727442339,secondary,Olive Street,56.1711229946524,losanageles,2,506,-118.252205,34.050174
2196-N,0.154616789066176,0.089920410306943,secondary,North Hill Street,48,losanageles,2,729,-118.238407,34.064991
